Location,,ContainerID,Alms,LoadPort,,,Disch.Port,,Monitored,,Temp SP,Supply,,Return
300708,,CGMU5505153,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460504,,APRU5755726,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300706,,CGMU9304244,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380182,,SEGU9157598,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300508,,TEMU9223607,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300512,,TRIU8624834,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
340612,,TCLU1290999,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460508,,CRLU1410206,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300308,,SZLU9497101,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.22,,14.25
460810,,TCLU1282294,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460306,,APRU5829201,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300510,,CGMU5295801,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580182,,CGMU5231509,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.6,,15.3
580382,,APRU5760039,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580882,,TRIU8109412,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580082,,BMOU9733130,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581384,,CGMU6512964,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.19,13,,15.69
460510,,TRIU8126235,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460706,,TRIU8185984,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460412,,CGMU5088980,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460204,,CRXU6937100,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380488,,CGMU5266608,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460410,,APRU5857498,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300608,,APRU6112025,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380410,,SZLU9632198,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
181384,,CGMU5544735,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,15.8
300408,,TRIU8135900,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380406,,CXRU1003611,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380210,,APRU5724643,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220084,,CAIU5658995,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.88,14,,14.81
380384,,APRU5731323,0,CRMOB,,,MTMLA/CRMOB/,,Indeterminate,,,,,
300410,,TTNU8091936,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460804,,TTNU8036728,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260310,,CGMU5285790,0,CRMOB,,,ITLIV/CRMOB,,Checked,,13.3,13.4,,15.1
300808,,CXRU1001075,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460104,,TEMU9262558,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180584,,CGMU5417350,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.5,,14.5
300912,,BMOU9602778,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.88,13.75,,14.81
140208,,MFTU8191804,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
261582,,CGMU5256929,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,13.78
380088,,APRU5767835,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
140206,,SEGU9025890,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
140108,,SEGU9027418,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
420804,,CGMU5472996,0,CRMOB,,,ESALG/CRMOB,,Unchecked,,13.3,13.5,,15.1
581082,,TRIU8889957,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180710,,GESU9585523,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180712,,CAIU5460593,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460212,,CGMU5173953,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260204,,TCLU1054083,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260206,,TCLU1053826,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
460202,,TEMU9433331,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460612,,APRU5837790,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380084,,APRU5721840,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580184,,CGMU5393984,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.3,,13.9
580584,,CGMU5388231,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300812,,CGMU5230230,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.1,,15.3
300806,,CGMU5250812,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580982,,TTNU8669449,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
301106,,CGMU5138720,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.3,,14.9
180386,,AMCU9296391,0,CRMOB,,,ESALG/CRMOB,,Checked,,7,7.49,,7.58
420604,,CGMU5544165,0,CRMOB,,,ESALG/CRMOB,,Unchecked,,13.3,13.3,,16.9
261184,,SEGU9046418,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180706,,GESU9588311,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
261182,,CGMU5471691,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.8,,14.6
380386,,CXRU1577266,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.28,,13.86
301008,,CGMU5409036,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.2,,14.6
341210,,TCLU1154251,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460312,,CAIU5547707,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180306,,CGMU5324263,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180308,,TRIU8624177,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180506,,TCLU1210340,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
380188,,CXRU1071004,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580282,,CGMU5257355,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.76,,13.91
580186,,GESU9603817,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580286,,CGMU4957523,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300482,,TCLU1036270,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220184,,CGMU5034984,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,11.9,,14.72
460812,,CGMU5003598,0,CRMOB,,,MTMLA/CRMOB,,Unchecked,,13.9,13.93,,15.91
260410,,APRU5786476,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260306,,AXIU6112299,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
460704,,APRU6115894,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
421012,,CGMU5067442,0,CRMOB,,,ESALG/CRMOB,,Unchecked,,,,,
180510,,APRU6106531,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420802,,APRU6129178,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180384,,TCLU1158982,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
61282,,CGMU9379984,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,11.64,,14.56
180504,,CGMU9352854,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180302,,CGMU5068900,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180986,,APRU6138734,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
220384,,TCLU1378837,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300382,,TRIU8132270,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300182,,GESU9603289,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
420608,,CGMU5468419,0,CRMOB,,,ESALG/CRMOB,,Unchecked,,13.3,13.4,,15.4
300610,,CGMU5044920,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.8,,14.32
340610,,CGMU5388782,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
220884,,CGMU5055713,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
221082,,TCLU1151416,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140506,,CRSU6157436,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140508,,APRU6132320,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140210,,CRSU6107060,0,CRMOB,,,ESBCN/CRMOB,,Checked,,13.9,13.88,,15.91
140712,,CGMU9282844,0,CRMOB,,,ESBCN/CRMOB,,Checked,,13.9,13.89,,16.05
301206,,CXRU1384879,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
380208,,TRIU8668318,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260402,,APRU5061582,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
301212,,CGMU5508430,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.21,,14.55
180704,,TCLU1251919,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341012,,CGMU9305791,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341008,,TCLU1271896,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
301210,,SEGU9537601,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.9,,14.6
180312,,SZLU9205642,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420806,,TCLU1325312,0,CRMOB,,,ESALG/CRMOB,,Unchecked,,6.5,6.5,,8.2
180282,,CGMU5376101,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,14,,15
180186,,CGMU5349549,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.5,,14.9
180786,,SEGU9536210,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.1,,15.3
340812,,TCLU1139806,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420610,,BMOU9878560,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260302,,CXRU1385767,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
261482,,CGMU5278147,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.8,,14.8
180408,,TTNU8951200,0,CRMOB,,,ESALG/GPPTP,,Checked,,13.88,13.94,,15.25
300606,,CGMU5423780,0,CRMOB,,,MTMLA/GPPTP,,Indeterminate,,,,,
301308,,APRU5712180,0,USHOU,,,MTMLA/USTXC/**EDK,,Indeterminate,,,,,
301408,,APRU5070054,0,USHOU,,,MTMLA/USTXC/**EDK,,Indeterminate,,,,,
301306,,TRIU8161621,0,USHOU,,,MTMLA/USTXC/**EDK,,Indeterminate,,,,,
180104,,CGMU5399473,0,MXVER,,,ESBCN/USHOU/ESBCN,,Checked,,18,18.3,,19
260582,,CAIU5556463,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260612,,BMOU9644639,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260504,,TCLU1342747,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260684,,TTNU8621975,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260884,,TLLU1048411,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340706,,CAIU5555301,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340708,,CAIU5558487,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340310,,CAIU5534356,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340710,,CAIU5561388,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
261084,,CAIU5558928,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260708,,TCLU1375252,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260786,,BMOU9645300,0,MXVER,,,ESALG/USSXT/ESALG,,Indeterminate,,,,,
260604,,CAIU5554938,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
221482,,CGMU5468050,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.9,,16
220682,,CGMU6549140,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.31,12.81,,17.13
221282,,CGMU5324725,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.63,,14.98
,,RMMU4472120,2,,,,,,Checked,,,,,
220482,,CGMU5314563,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.4,,15.5
60782,,BMOU9878792,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
580884,,APRU5751660,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
60182,,CGMU5545109,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
,,LOSU1079680,1,,,,,,Checked,,13.3,13.4,,16.1
581684,,TTNU8099027,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581484,,TTNU8276082,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581584,,TTNU8262108,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300282,,TTNU8225017,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
101086,,CGMU5224900,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
61482,,BMOU9007287,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100482,,CGMU5526109,0,COCTG,,,MTMLA/MTMLA,,Checked,,-1,-1,,0.3
421384,,TRIU8624937,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
340986,,CGMU4918384,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,69.11,,14.28
101284,,CGMU5113363,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,15.4
301486,,CRSU6093959,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
460684,,APRU5834790,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
381082,,TCLU1071521,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
100884,,APRU5605011,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
140588,,SZLU9013017,0,COCTG,,,ITLIV/ITLIV,,Checked,,13,12.99,,13.89
141182,,CRSU6114650,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.3,11.69,,13.89
260312,,APRU5850277,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
540682,,CGMU5336942,0,COCTG,,,ESALG/ESALG,,Checked,,5,5.22,,5.49
300384,,CGMU4972410,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.29,,14.07
140984,,APRU5711610,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
471584,,TRIU6645041,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
140086,,GESU9528056,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
620980,,TTNU8664529,0,COCTG,,,FRMRS/FRMRS,,Checked,,-18,-19.6,,-17.7
300682,,CAIU5555739,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
461284,,CGMU5395312,0,COCTG,,,MTMLA/MTMLA,,Checked,,-23,-25.4,,-21.6
460186,,CGMU4987533,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.29,,14.23
340484,,CGMU9362615,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,13.11,,14.61
260286,,SEGU9026303,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101584,,TEMU9213430,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
340182,,SZLU9493066,0,COCTG,,,ESALG/ESALG,,Checked,,5,6.39,,7.27
100082,,CGMU5285336,0,COCTG,,,MTMLA/MTMLA,,Unchecked,,13,12.9,,15.4
100310,,CGMU9282464,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.3,11.32,,13.95
420684,,CGMU6901837,0,COCTG,,,ESALG/ESALG,,Checked,,4,4.1,,4.6
300086,,APRU5762303,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420410,,CGMU4835612,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
140884,,TTNU8689980,0,COCTG,,,ITLIV/ITLIV,,Checked,,-18,-21.95,,-18.53
180808,,TTNU8372110,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100284,,CXRU1120808,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
341284,,CRLU1612038,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
61484,,APRU5824128,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
541082,,TRIU8175923,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
141386,,TRIU8668473,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
260482,,TRIU8978421,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
541484,,TEMU9431344,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460584,,TRLU1721380,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
141382,,TRIU8983388,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
221084,,CGMU5195757,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
100184,,TRLU1719085,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
301082,,CGMU5165069,0,COCTG,,,MTMLA/MTMLA,,Checked,,-18,-26.5,,-19
421110,,TLLU1053510,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460782,,CGMU5550790,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.4,,15.6
460084,,CGMU9360438,1,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.8,,14.52
100410,,APRU5780061,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
101684,,GESU9492307,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
341186,,SZLU9008089,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
421412,,TRIU8071810,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101582,,TRIU8123832,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
421210,,CAIU5650124,0,COCTG,,,ESALG/ESALG,,Unchecked,,6,6.75,,6.81
141584,,CGMU5006935,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.59,,14.31
301386,,TEMU9268920,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
261584,,CGMU9404958,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,13.2,,13.98
101482,,CGMU5072979,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
140188,,TCLU1141655,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
340384,,CGMU9371617,0,COCTG,,,ESALG/ESALG,,Checked,,7.5,7.49,,8.34
140388,,APRU5708318,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
140282,,APRU5792057,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
300584,,TCLU1339949,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,15.1
100212,,CGMU5078220,0,COCTG,,,ITGOA/ITGOA,,Checked,,11,10.99,,11.98
101082,,CGMU9283882,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,14.09,,14.28
541284,,CXRU1124188,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101384,,CGMU5166430,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
341184,,CRSU6156471,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
541482,,CGMU6528282,0,COCTG,,,ESALG/ESALG,,Checked,,13.31,13.5,,15.13
100786,,CGMU4952666,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.31,13.38,,15.19
261386,,SEGU9541598,0,COCTG,,,ESALG/ESALG,,Checked,,5,5.2,,6.5
340906,,APRU6121860,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
380884,,TTNU8979589,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
340882,,CRLU1842365,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
540886,,CGMU9304590,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
420208,,TLLU1051436,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
100186,,SZLU9022045,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
101084,,CXRU1356537,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
540284,,CGMU4841678,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
61384,,APRU5741620,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
540086,,AMCU9272804,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,13.21,,13.99
61386,,CGMU9308698,0,COCTG,,,ESALG/ESALG,,Checked,,13.9,12.39,,14.61
180884,,TLLU1051903,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100110,,CGMU5318471,0,COCTG,,,ITGOA/ITGOA,,Checked,,-21,-24.44,,-20.86
180806,,TCLU1154293,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
420182,,SEGU9230127,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
340386,,CGMU6536349,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100886,,TEMU9132003,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420286,,CGMU6909191,0,COCTG,,,ESALG/ESALG,,Checked,,4,4.1,,4.4
421408,,CXRU1283744,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
381482,,TTNU8262200,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
60986,,BMOU9743950,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
420984,,TRIU8694662,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
140986,,TCLU1198814,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.6,,14.1
300284,,CGMU5129626,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,15.4
381488,,APRU5799133,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
261486,,TRIU8120788,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
181086,,CAIU5558893,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
421286,,TTNU8160317,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100204,,SZLU9014651,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
181082,,APRU5709280,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460282,,APRU5758474,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
60084,,CGMU5258480,0,COCTG,,,ESALG/ESALG,,Checked,,-20,-24.03,,-20.36
421482,,APRU5789897,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
140482,,CGMU6503406,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.31,13.38,,14.38
421082,,CGMU4942210,0,COCTG,,,ESALG/ESALG,,Checked,,13.31,13.38,,15.19
261086,,APRU5706573,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
540186,,TLLU1051138,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
141586,,GESU9551930,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
461082,,SEGU9228428,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
140386,,APRU5812702,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
100112,,CGMU5507963,0,COCTG,,,ITGOA/ITGOA,,Checked,,-21,-23.77,,-20.69
141288,,CGMU4925017,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.63,13.63,,14.81
141484,,CGMU9377390,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.9,13.89,,14.38
461484,,TCLU1283623,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.31,13.56,,14.56
100106,,APRU6105685,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
60486,,APRU5834403,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
60284,,GESU9511726,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
140586,,APRU5795061,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
260184,,TLLU1049573,0,COCTG,,,ESALG/ESALG,,Checked,,5,5.06,,5.5
60586,,TCLU1284640,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460884,,APRU6104673,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420882,,TTNU8492137,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
421206,,CGMU5546091,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101186,,CGMU9401265,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,14.23,,14.2
261686,,CGMU9335923,0,COCTG,,,ESALG/ESALG,,Checked,,12,12.01,,12.27
540986,,TRIU8697574,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100782,,CGMU4953153,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.31,13.38,,15.5
541086,,FCGU6127654,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
341384,,APRU5852731,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101282,,SZLU9029034,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
260384,,TRLU1675876,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
540184,,CGMU6906802,0,COCTG,,,ESALG/ESALG,,Checked,,-0.5,-0.4,,0.6
141486,,APRU5842923,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
140988,,AXIU6106763,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
140982,,AXIU6139638,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
340582,,APRU5712600,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
461282,,APRU5809150,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
341282,,CXRU1579084,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
340884,,CGMU5053990,0,COCTG,,,ESALG/ESALG,,Checked,,13.3,13.28,,14.39
181282,,TCLU1199148,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100104,,TCLU1060635,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
341486,,CGMU9385837,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
