Location,,ContainerID,Alms,LoadPort,,,Disch.Port,,Monitored,,Temp SP,Supply,,Return
460504,,APRU5755726,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300706,,CGMU9304244,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380182,,SEGU9157598,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300508,,TEMU9223607,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300512,,TRIU8624834,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
340612,,TCLU1290999,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460508,,CRLU1410206,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300308,,SZLU9497101,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.19,,14.35
460810,,TCLU1282294,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460306,,APRU5829201,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300510,,CGMU5295801,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580182,,CGMU5231509,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.2,,15.7
580382,,APRU5760039,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580882,,TRIU8109412,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580082,,BMOU9733130,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581384,,CGMU6512964,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.19,13.13,,16.13
460510,,TRIU8126235,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460706,,TRIU8185984,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460412,,CGMU5088980,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460204,,CRXU6937100,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380488,,CGMU5266608,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460410,,APRU5857498,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300608,,APRU6112025,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380410,,SZLU9632198,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
181384,,CGMU5544735,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.3,,16.4
300408,,TRIU8135900,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380406,,CXRU1003611,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380210,,APRU5724643,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220084,,CAIU5658995,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.88,14.19,,15.19
380384,,APRU5731323,0,CRMOB,,,MTMLA/CRMOB/,,Indeterminate,,,,,
300410,,TTNU8091936,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460804,,TTNU8036728,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260310,,CGMU5285790,0,CRMOB,,,ITLIV/CRMOB,,Checked,,13.3,13.5,,17
300808,,CXRU1001075,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460104,,TEMU9262558,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180584,,CGMU5417350,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.6,,14.5
300912,,BMOU9602778,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.88,14.19,,15.13
140208,,MFTU8191804,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
261582,,CGMU5256929,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.31,,14.02
380088,,APRU5767835,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
140206,,SEGU9025890,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
140108,,SEGU9027418,0,CRMOB,,,ESVLC/CRMOB,,Indeterminate,,,,,
420804,,CGMU5472996,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.6,,15.8
581082,,TRIU8889957,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180710,,GESU9585523,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180712,,CAIU5460593,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460212,,CGMU5173953,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260204,,TCLU1054083,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260206,,TCLU1053826,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
460202,,TEMU9433331,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
460612,,APRU5837790,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
380084,,APRU5721840,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580184,,CGMU5393984,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.3,,13.8
580584,,CGMU5388231,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300812,,CGMU5230230,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.2,,17
300806,,CGMU5250812,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580982,,TTNU8669449,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
301106,,CGMU5138720,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.3,,15.6
180386,,AMCU9296391,0,CRMOB,,,ESALG/CRMOB,,Checked,,7,7.15,,7.33
420604,,CGMU5544165,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.4,,17.1
261184,,SEGU9046418,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180706,,GESU9588311,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
261182,,CGMU5471691,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13,,14.6
380386,,CXRU1577266,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.29,,14.08
301008,,CGMU5409036,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.1,,14.4
341210,,TCLU1154251,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
460312,,CAIU5547707,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
180306,,CGMU5324263,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180308,,TRIU8624177,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180506,,TCLU1210340,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
380188,,CXRU1071004,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580282,,CGMU5257355,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.74,,14.36
580186,,GESU9603817,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
580286,,CGMU4957523,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300482,,TCLU1036270,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
220184,,CGMU5034984,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.9,,16.05
460812,,CGMU5003598,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.9,13.89,,16.08
100608,,APRU5786476,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
260306,,AXIU6112299,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
460704,,APRU6115894,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
421012,,CGMU5067442,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180510,,APRU6106531,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420802,,APRU6129178,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180384,,TCLU1158982,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
61282,,CGMU9379984,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,11.9,,14.72
180504,,CGMU9352854,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180302,,CGMU5068900,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
180986,,APRU6138734,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
220384,,TCLU1378837,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300382,,TRIU8132270,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300182,,GESU9603289,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
420608,,CGMU5468419,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.5,,16.3
300610,,CGMU5044920,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.8,,14.36
340610,,CGMU5388782,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
220884,,CGMU5055713,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
221082,,TCLU1151416,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140506,,CRSU6157436,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140508,,APRU6132320,0,CRMOB,,,ESBCN/CRMOB,,Indeterminate,,,,,
140210,,CRSU6107060,0,CRMOB,,,ESBCN/CRMOB,,Checked,,13.9,13.89,,18.01
140712,,CGMU9282844,0,CRMOB,,,ESBCN/CRMOB,,Checked,,13.9,13.88,,16.94
301206,,CXRU1384879,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
380208,,TRIU8668318,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
260402,,APRU5061582,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
301212,,CGMU5508430,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.2,13.19,,15.1
180704,,TCLU1251919,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341012,,CGMU9305791,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
341008,,TCLU1271896,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
301210,,SEGU9537601,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.9,,15.4
180312,,SZLU9205642,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420806,,TCLU1325312,0,CRMOB,,,ESALG/CRMOB,,Checked,,6.5,6.5,,8.1
180282,,CGMU5376101,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.6,,15.4
180186,,CGMU5349549,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,12.9,,16.3
180786,,SEGU9536210,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.3,13.7,,16.6
340812,,TCLU1139806,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
420610,,BMOU9878560,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
260302,,CXRU1385767,0,CRMOB,,,ITLIV/CRMOB,,Indeterminate,,,,,
261482,,CGMU5278147,0,CRMOB,,,ESALG/CRMOB,,Checked,,13.9,13.9,,14.9
180408,,TTNU8951200,0,CRMOB,,,ESALG/GPPTP,,Indeterminate,,,,,
300606,,CGMU5423780,0,CRMOB,,,MTMLA/GPPTP,,Indeterminate,,,,,
301308,,APRU5712180,0,USHOU,,,MTMLA/USHOU/**EDK,,Indeterminate,,,,,
301408,,APRU5070054,0,USHOU,,,MTMLA/USTXC/**EDK,,Indeterminate,,,,,
301306,,TRIU8161621,0,USHOU,,,MTMLA/USTXC/**EDK,,Indeterminate,,,,,
180104,,CGMU5399473,0,MXVER,,,ESBCN/USHOU/ESBCN,,Checked,,18,18.3,,19
260582,,CAIU5556463,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260612,,BMOU9644639,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260504,,TCLU1342747,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260684,,TTNU8621975,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260884,,TLLU1048411,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340706,,CAIU5555301,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340708,,CAIU5558487,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340310,,CAIU5534356,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
340710,,CAIU5561388,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
261084,,CAIU5558928,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260708,,TCLU1375252,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
260786,,BMOU9645300,0,MXVER,,,ESALG/USSXT/ESALG,,Indeterminate,,,,,
260604,,CAIU5554938,0,MXVER,,,ESALG/USHOU/ESALG,,Indeterminate,,,,,
221482,,CGMU5468050,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,13.4,,16.5
220682,,CGMU6549140,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.31,13.63,,18.13
221282,,CGMU5324725,0,CRMOB,,,MTMLA/CRMOB,,Checked,,13.3,12.79,,17.23
,,RMMU4472120,2,,,,,,Checked,,,,,
220482,,CGMU5314563,0,CRMOB,,,MTMLA/CRMOB,,Checked,,12.8,12.9,,16.2
60782,,BMOU9878792,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
580884,,APRU5751660,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
60182,,CGMU5545109,0,CRMOB,,,ESALG/CRMOB,,Indeterminate,,,,,
,,LOSU1079680,1,,,,,,Checked,,13.3,13.1,,17.4
581684,,TTNU8099027,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581484,,TTNU8276082,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
581584,,TTNU8262108,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
300282,,TTNU8225017,0,CRMOB,,,MTMLA/CRMOB,,Indeterminate,,,,,
