Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
140084,,CGMU5190307,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12,,13.9
460986,,CXRU1574729,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13,12.7,,13.2
500986,,CGMU5235910,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.45,,6.4
380988,,CGMU5065516,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,13.9
461282,,TTNU8424683,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.9,,13.5
580186,,CGMU5121461,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.5,,7.7
580584,,CGMU5416204,0,CRMOB,ITLIV/CRMOB,,,,Checked,10,11.8,,14.8
381186,,SEGU9131206,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.99,,14.16
461584,,CGMU5462262,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12.6,,14.5
301284,,CXRU1321090,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.2,,13.7
460386,,TTNU8371726,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,12.6,,13.6
141388,,CGMU9384825,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.3,,13.8
100584,,CGMU5455561,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.1,,7
461388,,CGMU5455221,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,12.8,,14.3
100682,,CGMU9410776,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.5,,6.8
380882,,SEGU9020413,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.6
461086,,CXRU1113943,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.5,,13.4
461286,,SEGU9024614,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,14
261482,,CGMU6535851,0,CRMOB,MTMLA/CRMOB,,,,Checked,7,7.13,,8
461084,,CGMU5555719,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,14.2
381684,,TLLU1031574,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.3,13.2,,14.1
460086,,SZLU9499932,0,CRMOB,MTMLA/CRMOB,,,,Checked,13,13.08,,13.03
300786,,CXRU1635336,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.4,,13.9
301582,,CGMU5196558,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.28,,15.06
381582,,SZLU9194912,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.2,,13.4
381288,,SZLU9194888,1,CRMOB,MTMLA/CRMOB,,,,Unchecked,14,12.9,,14
380888,,CGMU5451777,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.4,,13.9
460682,,CGMU5416694,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,12.3,,14.2
500288,,CGMU5417807,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.8,,7.3
301382,,CGMU5443323,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.4,,13.9
460488,,CGMU5469159,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.5,,14.1
381088,,SZLU9029203,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,6.9,6.5,,7.9
220386,,CGMU5400050,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.9,,14.3
301288,,TTNU8699952,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Unchecked,13.2,13.6,,14.3
381682,,TCLU1248319,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.7
380588,,CGMU5528210,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,14.4
100486,,CGMU5255584,0,CRMOB,ITLIV/CRMOB,,,,Checked,10,9.47,,10.46
460182,,FSCU5688282,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,12.6,,13.8
501382,,TTNU8652390,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.56,,6.59
501582,,TRIU8561211,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.9,6.5,,7.4
500286,,SZLU9894433,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.5,,7.4
381484,,TRIU8976938,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.5
461686,,CGMU5420755,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,14
301388,,SZLU9500036,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Checked,13.2,13.15,,13.27
500982,,CGMU5461836,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.5,,7
380384,,TCLU1216944,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.3,,6.8
381084,,CGMU5406675,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.4,,13.6
500488,,SZLU9894990,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.5,,7.6
500588,,AMCU9276040,1,CRMOB,ITLIV/CRMOB,,,,Checked,6.5,6.48,,6.76
500582,,CGMU5505894,0,CRMOB,ITLIV/CRMOB,,,,Checked,6.6,5.9,,6.71
501186,,SEGU9002446,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.7,,6.9
500884,,GESU9279164,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.6,,6.9
580182,,TCLU1160233,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.5,,7
380482,,SEGU9028179,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.3,,7.1
100286,,GESU9586751,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.5
500486,,CXRU1256380,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,7.1
100684,,CXRU1316555,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.1,,7.1
180810,,CXRU1318075,0,CRMOB,ITGOA/CRMOB,,,,Unchecked,6.5,6.4,,7.2
380486,,GESU9343324,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,6.5,6.4,,7
501686,,BMOU9878940,0,CRMOB,ITLIV/USHOU,,,,Unchecked,10,10.4,,10.8
501282,,BMOU9879119,0,CRMOB,ITLIV/USHOU,,,,Unchecked,6.5,6.2,,7.1
380282,,SEGU9743460,0,CRMOB,ITLIV/USHOU,,,,Unchecked,6.5,6.3,,6.8
460984,,TRIU8034294,0,CRMOB,MTMLA/USHOU,,,,Unchecked,13.3,13.5,,13.3
60086,,SZLU9893632,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,13.2,,14.8
380884,,CGMU5458616,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,12.3,,14.1
301488,,TEMU9420273,0,CRMOB,MTMLA/CRMOB/MTMLA,,,,Unchecked,13.3,13.1,,13.4
301486,,CGMU5371619,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.3,13.3,,13.9
101382,,GESU9553969,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.5,13.49,,13.8
140184,,CGMU9385101,0,CRMOB,ESVLC/CRMOB,,,,Checked,16,15.74,,16.05
301082,,CGMU5360297,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.49,,6.61
380186,,TTNU8695690,0,CRMOB,ITLIV/CRMOB,,,,Checked,13.5,13.5,,13.75
381386,,CXRU1608876,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.63,,7.13
300686,,CGMU5134807,0,CRMOB,MTMLA/CRMOB,,,,Checked,6.5,6.5,,7.5
220188,,TEMU9416334,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,6.5,6.9,,7
380388,,CAIU5462847,0,CRMOB,ITLIV/CRMOB,,,,Unchecked,13.3,13.3,,13.9
,,RMMU2336170,2,,,,,,Checked,,,,
461688,,CGMU5414979,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.2,14.1,,14
380582,,CRSU6115810,0,CRMOB,MTMLA/CRMOB,,,,Unchecked,13.2,13.1,,13.9
381284,,CGMU6550183,0,CRMOB,MTMLA/CRMOB,,,,Checked,13.31,13.5,,14
220588,,CGMU5567134,0,COCTG,MTMLA/MTMLA,,,,Checked,-21,-25.4,,-20.7
101386,,TRIU8120854,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.7,,15.2
580884,,TTNU8261483,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13,,12.9
141084,,TCLU1135009,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14
141482,,TTNU8635496,1,COCTG,MTMLA/MTMLA,,,,Checked,14,14.13,,14.44
101288,,SEGU9046300,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.6,,14.1
580786,,CGMU5098382,0,COCTG,ITLIV/ITLIV,,,,Checked,13.8,13.8,,14.1
381688,,CGMU5086231,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.7,,13.3
501588,,TRIU8161724,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.3,,14.5
581386,,TCLU1145223,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.4,,14.3
580788,,APRU6119858,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.5,,14.1
581086,,CGMU5010658,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.6,,14.3
101488,,CGMU5424880,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.61,,13.82
581384,,CRXU6942554,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.8,,13.5
221184,,CGMU4923307,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.4,,14.4
101484,,TEMU9114170,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-1.2,,-0.7
300988,,BMOU9007498,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.5,,14.4
420502,,CGMU9296365,0,COCTG,ESBCN/ESBCN,,,,Checked,-0.5,-0.5,,-0.1
420504,,TTNU8684850,0,COCTG,ESBCN/ESBCN,,,,Unchecked,-1,-1,,-1.4
300488,,CGMU5561877,0,COCTG,MTMLA/MTMLA,,,,Checked,-1,-1,,-0.2
101284,,SZLU9625901,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-0.8,,-0.6
220086,,CGMU9294315,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-21,-23.6,,-20.7
221382,,TTNU8014668,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,13.5
460288,,CGMU4918717,0,COCTG,ESVLC/ESVLC,,,,Checked,-20,-23.12,,-19.77
220582,,TCLU1144042,0,COCTG,MTMLA/MTMLA,,,,Unchecked,8,8.2,,9
100982,,TRIU8731853,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-1.2,,-1.8
300182,,GESU9527893,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.7
100084,,TTNU8093712,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.4,,15.4
140986,,SEGU9526546,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.3,,14.1
580686,,ATKU4110823,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.5,,13.9
300088,,TTNU8381241,0,COCTG,MTMLA/MTMLA,,,,Unchecked,0,0.1,,1.3
581282,,CGMU9301055,0,COCTG,ITGOA/ITGOA,,,,Checked,13.8,13.92,,14.43
101282,,TRLU1742660,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.1,,14
300384,,APRU5854781,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14
221388,,CGMU5475974,0,COCTG,MTMLA/MTMLA,,,,Checked,-1,-0.98,,-0.44
141586,,TTNU8112160,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.7
221386,,CGMU4959228,0,COCTG,MTMLA/MTMLA,,,,Unchecked,14,14.2,,15.2
581284,,SEGU9534536,0,COCTG,ITLIV/ITLIV,,,,Checked,13.3,13.6,,14
581686,,CGMU6549562,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.7,,14.1
300286,,TRLU1742866,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14.1
100582,,BMOU9745486,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.2,,13.8
581584,,APRU5706779,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.2,,13.9
501388,,APRU5761987,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.7,,14.3
101588,,CRSU6152199,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.9,,14.8
100588,,APRU5784982,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.7,,15.2
141688,,APRU6123694,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.7,,14
140984,,TRIU8503088,0,COCTG,MTMLA/MTMLA,,,,Unchecked,14,14,,15.1
500988,,CGMU5036945,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.72,,14.49
460588,,APRU6128422,0,COCTG,MTMLA/MTMLA,,,,Unchecked,16,15.5,,16.2
221284,,AMCU9270782,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.35,,13.58
100884,,APRU5715847,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.3,,14.1
580684,,TEMU9065013,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.1,,13.4
100886,,HJCU6104957,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.8,,15.1
141386,,TEMU9226801,0,COCTG,MTMLA/MTMLA,,,,Unchecked,14,14.1,,15
581682,,TTNU8637971,0,COCTG,ITGOA/ITGOA,,,,Checked,14.38,14.56,,14.75
140784,,TLLU1049510,0,COCTG,MTMLA/MTMLA,,,,Checked,14,14.13,,14.56
580982,,TTNU8264369,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13,,13.6
101586,,APRU5837085,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.8
220784,,CGMU4936290,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-1.1,,-0.8
141086,,CGMU5157891,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.3,,14.3
141286,,TTNU8638638,0,COCTG,MTMLA/MTMLA,,,,Checked,14,14.13,,14.31
300086,,TRIU8505460,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14.1
461088,,CXRU1315749,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-18,-18.6,,-19.6
61682,,CGMU5297321,0,COCTG,ESVLC/ESVLC,,,,Checked,-20,-24.5,,-20
220482,,SEGU9159538,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-0.6,,-0.6
220286,,TEMU9814868,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-0.8,,-0.7
581688,,CHIU9008966,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.3,,14.3
100384,,TTNU8082662,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-0.8,,-0.7
101688,,TTNU8632687,0,COCTG,ITLIV/ITLIV,,,,Checked,-0.69,-0.63,,-0.31
220986,,CGMU6513934,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14.1
581486,,CGMU6517518,0,COCTG,ITLIV/ITLIV,,,,Checked,13.63,13.88,,14.19
141584,,CGMU4977197,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.35,,13.76
101184,,CGMU9294655,0,COCTG,ITLIV/ITLIV,,,,Checked,13.3,13.3,,13.7
140988,,CRSU6158031,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14
580984,,APRU5720545,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.7,,13.4
101682,,TRIU8674265,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.2,,15.1
140888,,CGMU5134915,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.3,,14.3
220984,,TCLU1287064,0,COCTG,MTMLA/MTMLA,,,,Checked,13.31,13.5,,13.88
220982,,APRU6141445,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14
141182,,CAIU5575611,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.2
101188,,AMCU9263320,0,COCTG,ITLIV/ITLIV,,,,Checked,13.88,13.69,,14.81
221488,,APRU5709422,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.4
220088,,TTNU8379687,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.9,,14.2
220782,,TLLU1069672,0,COCTG,MTMLA/MTMLA,,,,Unchecked,14,13.8,,15.1
141384,,APRU5722297,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.4
221082,,CAIU5558430,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-1,,-0.7
581286,,TRIU8189681,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.3,,13.9
581084,,CXRU1361050,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.8,,13.6
581684,,CGMU4951823,0,COCTG,ITLIV/ITLIV,,,,Checked,13.31,13.38,,14.31
501688,,TEMU9349576,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.6
101082,,CRSU6094765,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.9,,14.1
221682,,CGMU6531856,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.1
221182,,CRSU6157647,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.1
581182,,CRSU6104288,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.3,,13.8
141486,,TGHU9988877,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14.3
221486,,APRU6139978,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.6,,13.8
461188,,AMCU9278063,0,COCTG,MTMLA/MTMLA,,,,Checked,5,6.93,,8.29
101482,,TCLU1305492,0,COCTG,ITLIV/ITLIV,,,,Checked,13.31,13.19,,13.56
21282,,CRLU1409421,0,COCTG,ESVLC/ESVLC,,,,Unchecked,8,8.2,,8.6
581488,,CGMU5012060,0,COCTG,ITLIV/ITLIV,,,,Checked,13.9,13.89,,14.61
100988,,APRU5815316,0,COCTG,ITLIV/ITLIV,,,,Unchecked,10,9.7,,11.1
221186,,TTNU8511957,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.3
300982,,TRIU8664591,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.3
381588,,CGMU5280289,0,COCTG,MTMLA/MTMLA,,,,Checked,-0.5,-0.4,,-0.1
140884,,TRLU1724137,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14
140582,,APRU5050130,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14.3
101486,,CRSU6113802,0,COCTG,ITLIV/ITLIV,,,,Checked,13.3,13.34,,13.84
460284,,CGMU9322660,0,COCTG,ESVLC/ESVLC,,,,Unchecked,8,7.2,,8.8
220684,,APRU5701144,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.9,,14.1
221586,,CGMU9293710,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.3
141684,,DSLU3496691,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14
221286,,CGMU5170450,0,COCTG,MTMLA/MTMLA,,,,Checked,0,0.1,,1.2
221688,,FSCU5963580,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14.2
220282,,TLLU1058913,0,COCTG,MTMLA/MTMLA,,,,Checked,14,14.06,,14.75
101686,,FSCU5967100,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-1.3,,-0.6
220288,,CGMU9340257,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14.6
460282,,SEGU9943262,0,COCTG,ESVLC/ESVLC,,,,Unchecked,13,12.5,,13.7
581184,,TCLU1270610,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.3,,13.2
221584,,CGMU5523286,0,COCTG,MTMLA/MTMLA,,,,Checked,-18,-26.2,,-18.4
581288,,APRU6131534,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.6,,13.5
101182,,CGMU5051195,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.57,,13.92
101584,,CGMU5366870,0,COCTG,ITLIV/ITLIV,,,,Checked,-0.5,-0.69,,-0.48
220682,,TTNU8977740,0,COCTG,MTMLA/MTMLA,,,,Checked,14,13.81,,15
141682,,APRU5808301,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.1
220988,,TRIU8195154,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.2
101684,,APRU5853764,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.2,,15.1
220484,,CGMU5044370,0,COCTG,MTMLA/MTMLA,,,,Checked,-21,-20.14,,-20.77
141184,,TRIU8697569,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.7,,14.3
100984,,CGMU9295230,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.6,,14
141582,,TCLU1059700,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14.2
140688,,SZLU9818963,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-0.8,,-0.7
220686,,APRU5775240,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-20,-22.2,,-18
581088,,TTNU8278613,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.4,,13.7
220882,,CXRU1312014,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.1
580188,,TRIU8500366,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.4,,14
100686,,TRIU8518365,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.2,,14.8
220082,,CGMU9364623,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.27,,13.88
140782,,TRIU8658500,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.1
61582,,GESU9567622,0,COCTG,ESVLC/ESVLC,,,,Unchecked,13,13.1,,14.1
300784,,CAIU5650377,0,COCTG,MTMLA/MTMLA,,,,Checked,14,13.88,,14.38
31082,,CXRU1295920,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-20,-20.3,,-19.5
140684,,GESU9556715,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14.3
221282,,BMOU9808835,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.4
220788,,SZLU9059131,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.9,,13.7
141282,,TRIU8162607,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.9,,14.2
100782,,CGMU6900466,0,COCTG,ITLIV/ITLIV,,,,Checked,-0.7,-0.6,,0.2
140588,,CGMU9350363,0,COCTG,MTMLA/MTMLA,,,,Unchecked,14,14.2,,14.6
140682,,CGMU5121543,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,13.3,,14.4
101286,,TTNU8309669,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.2,,14.4
501488,,CXRU1360563,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.8,,13.7
101088,,CRSU6112621,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.7,,15.3
220284,,CXRU1539585,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14
221686,,TTNU8696043,0,COCTG,MTMLA/MTMLA,,,,Checked,-1,-0.81,,-0.69
221582,,CGMU9281391,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,14.06,,14.2
580784,,CGMU9287851,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.6,,13
220688,,TRLU1743163,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14
220888,,APRU5840221,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.9,,14.4
141288,,CGMU9359740,0,COCTG,MTMLA/MTMLA,,,,Checked,13.3,14.04,,14.31
581482,,CGMU5440875,0,COCTG,ITGOA/ITGOA,,,,Unchecked,14,14.8,,14.2
220786,,CGMU5130714,0,COCTG,MTMLA/MTMLA,,,,Checked,-0.5,-0.5,,0.1
580782,,CGMU5083079,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13.3,12.81,,14.23
141088,,APRU5736789,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14
220084,,TEMU9814739,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-1,-1.2,,-0.7
221482,,TEMU9259533,0,COCTG,MTMLA/MTMLA,,,,Checked,-1,-1,,0.1
300386,,CXRU1120731,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14
501088,,CGMU9324174,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.73,,13.73
300184,,APRU5095746,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13,,14.3
100382,,CAIU5540662,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.8,,15.4
300388,,TEMU9814615,0,COCTG,MTMLA/MTMLA,,,,Unchecked,-20,-23.6,,-19.6
220884,,APRU5093527,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14
100186,,TCLU1369291,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.7,,14.3
580488,,TCLU1312850,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.7,,13.2
140982,,SEGU9022843,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.3,,14.2
100586,,TRIU8622195,0,COCTG,ITLIV/ITLIV,,,,Unchecked,10,9.7,,10.9
141484,,TEMU9045676,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,13.8
101084,,SZLU9022493,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.8,,14.4
581382,,TRIU8765724,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,13.1,,13.2
101384,,APRU5705556,0,COCTG,ITLIV/ITLIV,,,,Unchecked,-1,-0.8,,-0.5
300082,,CGMU6909890,0,COCTG,MTMLA/MTMLA,,,,Checked,14,13.3,,14.9
141284,,APRU5760790,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,13.8
101388,,TTNU8225660,0,COCTG,ITLIV/ITLIV,,,,Unchecked,13,12.9,,14.2
581586,,CAIU5533112,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,13.4,,14.1
301484,,APRU5822655,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,13.8
501288,,CGMU5129755,0,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.6,,14.6
220486,,TEMU9437002,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.1,,14.4
101186,,TGHU9945999,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.1,,15.5
100282,,TEMU9087584,0,COCTG,ITLIV/ITLIV,,,,Checked,13.3,13.3,,14
140786,,CAIU5509116,0,COCTG,MTMLA/MTMLA,,,,Checked,14,14.13,,14.44
100788,,SZLU9626997,0,COCTG,ITLIV/ITLIV,,,,Unchecked,14,14.1,,15.2
221684,,TTNU8224659,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.1
101582,,TRIU8310392,1,COCTG,ITLIV/ITLIV,,,,Checked,13.6,13.7,,14.47
220586,,APRU6128696,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,12.8,,14.1
301482,,TEMU9436813,0,COCTG,MTMLA/MTMLA,,,,Unchecked,13,13.2,,14.1
